zMaterializeCarousel.prg;6;196;lCenter;ZCarouselPanel;~.F.?;;0
zMaterializeCarousel.prg;6;195;lFixed;ZCarouselPanel;~.F.?;;0
zMaterializeCarousel.prg;4;200;New;ZCarouselPanel;;oParent::0#lFixed::0#cBkColor::0#cTxtColor::0#;Self
zCheckbox.prg;3;12;;ZCheckbox;;;WBasicCheckbox
zMaterializeCheckbox.prg;3;18;;ZCheckbox;;;WBasicCheckbox
zCheckbox.prg;6;16;cLabel;ZCheckbox;~""?;;0
zMaterializeCheckbox.prg;6;22;cLabel;ZCheckbox;~""?;;0
zMaterializeCheckbox.prg;6;23;lFilledIn;ZCheckbox;~.F.?;;0
zCheckbox.prg;6;19;lRightCheck;ZCheckbox;;;0
zCheckbox.prg;4;18;New;ZCheckbox;;oParent::0#;Self
zMaterializeCheckbox.prg;4;25;New;ZCheckbox;;oParent::0#;Self
zCheckbox.prg;6;14;oContainer;ZCheckbox;WDiv;;0
zMaterializeCheckbox.prg;6;20;oContainer;ZCheckbox;WLabel;;0
zCheckbox.prg;6;15;oLabel;ZCheckbox;WLabel;;0
zMaterializeCheckbox.prg;6;21;oLabel;ZCheckbox;WSpan;;0
zMaterializeChip.prg;3;16;;ZChip;;;WDiv
zMaterializeChip.prg;6;22;cIcon;ZChip;~""?;;0
zMaterializeChip.prg;6;23;cSrcImage;ZChip;~""?;;0
zMaterializeChip.prg;6;24;cText;ZChip;~""?;;0
zMaterializeChip.prg;6;25;lClose;ZChip;~.F.?;;0
zMaterializeChip.prg;6;26;lOutlined;ZChip;~.F.?;;0
zMaterializeChip.prg;4;28;New;ZChip;;oParent::0#;Self
zMaterializeChip.prg;6;20;oClose;ZChip;WIconGoogle;;0
zMaterializeChip.prg;6;19;oIcon;ZChip;WIconGoogle;;0
zMaterializeChip.prg;6;18;oImage;ZChip;WImage;;0
zMaterializeChip.prg;6;21;oText;ZChip;WSpan;;0
zCmpButtonIcon.prg;3;16;;ZCmpButtonIcon;;;WButton
zCmpButtonIcon.prg;6;18;cIcon;ZCmpButtonIcon;~""?;;0
zCmpButtonIcon.prg;6;19;cVariant;ZCmpButtonIcon;~""?"","success","error";;0
zCmpButtonIcon.prg;4;21;New;ZCmpButtonIcon;;oParent::0#;Self
zCmpButtonSpinner.prg;3;16;;ZCmpButtonSpinner;;;WButton
zCmpButtonSpinner.prg;4;18;New;ZCmpButtonSpinner;;oParent::0#;Self
zCmpNumericKeypad.prg;3;15;;ZCmpNumericKeypad;;;WDiv
zCmpNumericKeypad.prg;6;17;cEditId;ZCmpNumericKeypad;~""?;;0
zCmpNumericKeypad.prg;6;18;lDecimalDot;ZCmpNumericKeypad;~.T.?;;0
zCmpNumericKeypad.prg;4;20;New;ZCmpNumericKeypad;;oParent::0#;Self
zMaterializeCollapsible.prg;3;14;;ZCollapsible;;;WDiv
zMaterializeCollapsible.prg;4;25;AddPanel;ZCollapsible;;cTitle::0#cIcon::0#cText::0#;WCollapsiblePanel
zMaterializeCollapsible.prg;6;27;aPanels;ZCollapsible;~{}?WCollapsiblePanel;;0
zMaterializeCollapsible.prg;6;22;cOnCloseEnd;ZCollapsible;~""?;;0
zMaterializeCollapsible.prg;6;21;cOnCloseStart;ZCollapsible;~""?;;0
zMaterializeCollapsible.prg;6;20;cOnOpenEnd;ZCollapsible;~""?;;0
zMaterializeCollapsible.prg;6;19;cOnOpenStart;ZCollapsible;~""?;;0
zMaterializeCollapsible.prg;6;16;cType;ZCollapsible;~""?"accordion","expandable","popout";;0
zMaterializeCollapsible.prg;4;24;New;ZCollapsible;;oParent::0#;Self
zMaterializeCollapsible.prg;6;17;nInDuration;ZCollapsible;~300?;;0
zMaterializeCollapsible.prg;6;18;nOutDuration;ZCollapsible;~300?;;0
zMaterializeCollapsible.prg;3;102;;ZCollapsiblePanel;;;WDiv
zMaterializeCollapsible.prg;6;105;cIcon;ZCollapsiblePanel;~""?;;0
zMaterializeCollapsible.prg;6;106;cText;ZCollapsiblePanel;~""?;;0
zMaterializeCollapsible.prg;6;104;cTitle;ZCollapsiblePanel;~""?;;0
zMaterializeCollapsible.prg;6;107;lActive;ZCollapsiblePanel;~.F.?;;0
